song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP34924,Thousand your garden.,Dennis Ortiz,End father.,Pop,2010-12-04,329.0,87,50209204,,Yes,Warner Music,Christopher Luna,Diane Gonzales DVM,
SP11352,Can part dark consumer.,Kimberly Perkins,Second.,Hip-Hop,1994-10-17,266.0,24,1393350,English,Yes,Indie,Tony Rush,Bonnie Ingram,
SP44504,Check wear.,Marissa Chaney,Tax.,Folk,2009-06-25,208.0,80,63967073,English,No,Atlantic Records,Daniel Mccall DVM,Jodi Benitez,
SP37819,Significant opportunity building.,Ms. Nancy Harvey,War.,Pop,2020-06-03,,54,94613177,,Yes,Sony Music,Christopher Miller,Barbara Maxwell,
SP39042,Of take.,Carla Hernandez,Certainly.,Electronic,2019-07-12,295.0,71,29468021,Spanish,Yes,Warner Music,Dana Morgan,Ryan Gonzalez,
SP23635,Respond.,Adam Williamson,Always charge.,Pop,2022-05-12,200.0,78,5136485,Japanese,No,Warner Music,Angela Vaughn,Laura Fleming,Mario Stewart
SP32394,Bag tree.,Sara Guzman,Listen.,Electronic,2006-08-24,262.0,73,47579769,English,No,Universal Music,Troy Williams,Lisa Hensley,
SP8692,Consider country six success.,Melissa Robinson,Mention.,Jazz,2024-01-25,126.0,92,84787433,English,Yes,Indie,Richard Salazar,Amanda Woods,Miss Mary Weiss
SP29642,Less get ten.,Tiffany Sharp,Upon.,Electronic,2016-07-29,268.0,1,75374998,English,No,Atlantic Records,Yvonne Walker,Patricia Robles,
SP14022,Compare while gun.,Justin Berry,Body.,Pop,2020-11-06,194.0,65,11597834,Italian,Yes,Sony Music,Amber Le,Alicia Sims,
SP35072,Bit bring.,Austin Goodwin,Under will.,Electronic,1999-07-24,212.0,49,13384575,English,No,Warner Music,Eric Cole,Jessica Chase,
SP25849,Without office lead.,Amy Anderson,Story next.,Hip-Hop,2012-04-05,230.0,2,27709740,English,Yes,Warner Music,Patrick Glover,Michelle Joyce,
SP5359,That air.,Elizabeth Cook,Rise his.,Electronic,2003-04-18,234.0,20,95509889,English,Yes,Indie,Lori Brown,Jessica Palmer,
SP38825,You could official.,Lindsay Barajas,Sell.,Pop,2015-01-06,172.0,37,5908964,English,Yes,Atlantic Records,Mr. Allen Green,Chelsea Martin,Michael Moore
SP18877,Western ask.,Gary Meyer,Couple.,Hip-Hop,2021-07-27,211.0,78,69141901,English,No,Atlantic Records,Robert Waters,Angela Thompson,
SP18516,Strong conference.,Philip Pacheco,Attorney particularly.,Electronic,2000-08-25,253.0,100,66016068,English,No,Warner Music,Donna Webb,Ann Alexander,Richard Stevens
SP25442,Send worry.,Nathan Bates,To.,R&B,2023-04-01,218.0,73,82527632,French,No,Universal Music,Maria Ray,Timothy Evans,Jamie Russo
SP13433,His no now success.,Richard Cole,Customer kind.,Hip-Hop,2016-09-26,181.0,2,59193139,English,Yes,Warner Music,Christine Walsh,Patrick Hardy,
SP9754,Moment how party.,Aaron Johnson,Learn.,Hip-Hop,2013-08-22,271.0,4,20464710,English,Yes,Universal Music,Laura Anderson,Theresa Smith,
SP42367,Low home.,Laura Dougherty,Hour almost.,Electronic,2002-10-16,216.0,33,53732179,English,No,Atlantic Records,Richard Garcia,Jennifer Rivera,
SP46375,Language store bar.,Lindsey Mcgee,Owner mother.,Electronic,2018-07-18,266.0,4,28315807,English,Yes,Indie,Victoria Gill,Alexis Ochoa,Sarah Copeland
SP10731,Peace health open.,Alan Bell,Thus.,Pop,1997-09-17,251.0,74,26670589,English,Yes,Universal Music,Kelsey Jackson,Carol Contreras,
SP41738,Attack close realize.,Robin Ayala,Hot.,Pop,2017-10-12,258.0,47,68691861,English,No,Universal Music,Taylor Wilson,Patricia Case,
SP27272,Fire practice.,Brittany Ingram,City apply.,Electronic,1996-10-21,255.0,65,68244817,English,No,Universal Music,Christopher Johnson,Christina Mckenzie,
SP14644,Step everybody.,Joanne Key,Product.,Pop,2001-04-11,185.0,31,90908491,English,Yes,Def Jam,James Rogers,Sarah Boyer,Bryan Hooper
SP46127,Painting range.,Micheal Gordon,Knowledge.,Pop,2016-04-14,185.0,32,76035890,Korean,Yes,Universal Music,Heidi Cobb,Cassandra Wilkerson,
SP0352,Important party.,Joshua West,Per of.,Pop,2012-10-07,244.0,15,12500853,Korean,No,Atlantic Records,Patricia Clark,Jose Duarte,
SP8566,Describe nearly security.,Rebecca Green,Moment.,Hip-Hop,2001-03-13,239.0,93,80808418,English,No,Sony Music,Ashley Bray,Kimberly Rose,
SP10919,Discover common.,Jessica Beck,Table military.,Pop,2009-04-07,324.0,80,95942838,Korean,Yes,Indie,Natalie Carter,Amy Sanchez,
SP42285,Attack hotel structure.,Christopher Smith,Point.,Hip-Hop,2016-12-22,146.0,17,53423194,English,No,Atlantic Records,Mr. Ricky Beasley Jr.,Lauren Smith,Justin Powell
SP45910,Scene especially only.,Destiny Fitzgerald,During sense.,Electronic,1995-06-13,199.0,95,3433616,English,Yes,Atlantic Records,Daniel Peterson,Nina Hall,Teresa York
SP30208,Affect along meet.,Christy Brown,Act.,Country,2012-01-12,234.0,63,64347629,English,Yes,Sony Music,Jonathan Dean,Cindy Hall,
SP24051,View finish inside.,Shawn Edwards,Miss.,Electronic,1998-10-29,,30,35477959,English,No,Warner Music,Jacqueline Smith,William Anderson,Dana Moran
SP43277,Too yard when.,Larry Williams,Best daughter.,Hip-Hop,1997-03-12,188.0,29,64718793,English,No,Indie,Timothy Black,Joseph Smith,
SP45849,Its box say.,Michael Pacheco,Station.,Reggae,2021-05-15,193.0,40,10614456,Italian,Yes,Sony Music,Frances Evans,Jeremy Peterson,Elizabeth Morris
SP39617,Goal step serious.,Bonnie Davis,Main.,Hip-Hop,2011-07-04,251.0,94,52593716,English,Yes,Sony Music,Debra Miranda,Shawn Li,
SP33135,Age tonight.,Gabriel Lee,Read responsibility.,R&B,2023-05-08,256.0,43,94298310,English,Yes,Warner Music,Bradley Wells,Lauren Lopez,Gregory Hawkins
SP9033,Ahead alone.,Madison Rice,Record wait.,Hip-Hop,2004-01-04,198.0,33,10059267,English,Yes,Atlantic Records,Benjamin Gordon,Natalie Mcdaniel,
SP46678,Security.,Cheryl Wilson,Dog.,Classical,2003-01-15,244.0,24,48296204,English,Yes,Warner Music,Christopher Decker Jr.,Theresa Brooks,Benjamin Bradley
SP8727,Listen sing.,Carl Flynn,Worker very.,Classical,1998-02-02,258.0,44,71224086,Italian,No,Warner Music,Melissa Lane,Jeanette Harmon,
SP10787,Event ask many.,Michael Fowler,Social.,Hip-Hop,2024-08-20,111.0,69,98038997,English,Yes,Warner Music,Gregory Boyle,Kathleen Lee,
SP49597,Rich people under.,Jill Harper,Toward life.,Hip-Hop,2003-03-14,272.0,51,99423161,English,No,Atlantic Records,Rodney Blevins,Amanda Beck,
SP20442,Fight.,Angela Jackson,Thus.,Electronic,2010-12-13,230.0,9,29768152,French,No,Atlantic Records,Brian Rodriguez,Christopher Goodwin,
SP44593,Stay meet manager.,Andrew Cook,Wrong majority.,Hip-Hop,1996-12-18,253.0,38,51714791,English,Yes,Sony Music,Henry Torres,Michael Ferguson,
SP11541,Phone become chair.,Jason Maynard,Easy.,Hip-Hop,2005-08-02,,24,61430525,,No,Universal Music,Michael Lynch,Thomas Kelly,
SP45744,Contain building.,Mario Rogers,Thing school.,Hip-Hop,1999-11-02,279.0,6,27553223,English,No,Universal Music,Kayla Thomas,Heather Cook,
SP45705,Yeah much consumer.,Kevin Webster,Thus carry.,Pop,2004-01-30,263.0,62,84997048,English,No,Atlantic Records,Christine Dalton,Michael Vega,
SP4358,Itself situation magazine.,Edward Hall,Food either.,Electronic,2020-10-06,231.0,32,42646492,,No,Def Jam,Krystal Sanchez,Barbara Meyers,
SP30804,Major find.,Ann Mcneil,Popular.,Folk,2024-02-16,209.0,67,74826013,English,No,Universal Music,Laura White,Michelle Medina,
SP36115,Institution work enter.,Rebecca Cooper,See form.,Hip-Hop,1998-06-25,,99,9158796,English,No,Def Jam,Linda Hester,Kyle Tanner,
SP39142,Enjoy mind apply.,Olivia Camacho,Help.,Hip-Hop,2022-09-06,199.0,21,13072905,Korean,Yes,Indie,Shawn Robinson,Gary Ferrell,
SP40459,Manager item fast.,Jamie Mora,Newspaper whole.,Electronic,2012-05-20,,54,71176905,English,No,Warner Music,Tasha Peterson,Sydney Morris,
SP26694,Speech far.,Natalie Case,Develop car.,Electronic,2014-05-27,174.0,42,25773681,English,Yes,Warner Music,Jeffrey Harvey,Annette Larson,Ronald Gates
SP38719,Brother tonight.,Jessica Robinson,Lose than.,Hip-Hop,2012-12-22,279.0,75,27731134,Korean,Yes,Sony Music,Jeffrey Graham,Jeffrey Webb,Cory Jones
SP19774,About agency.,Justin Stein,Drop bar.,Electronic,2023-03-16,246.0,69,44935166,English,Yes,Atlantic Records,Angela Barajas,Taylor Alvarez,
SP41113,Write for authority.,Abigail Cook,Way.,Pop,1999-05-30,218.0,95,2628073,English,Yes,Def Jam,Christopher Parsons,Curtis Horn,Kenneth Ray
SP25438,Development under upon.,Julia Kemp DDS,Each.,Electronic,2000-12-19,204.0,17,34736112,English,Yes,Warner Music,Rebecca Miller,Jack Warren,Mathew Wolfe
SP3277,Something beyond score.,Rebecca Edwards,Morning short.,Jazz,2017-10-14,243.0,43,44204953,English,No,Universal Music,Tiffany Gardner,Erica Summers,
SP46217,More either.,Margaret Kramer,Hair.,Pop,2015-07-30,208.0,78,24879970,English,Yes,Warner Music,Ryan Berry,Melanie Atkinson,
SP43137,Want that watch.,David Davis,Together.,Hip-Hop,2007-10-09,,58,950116,English,No,Def Jam,Tyler Andrade,Kristin Rodriguez,
SP22487,List.,Ryan Carr,Such.,Hip-Hop,1997-05-22,276.0,60,85847352,Japanese,Yes,Indie,Hayden Garcia,Shari Russo,
SP31660,Up sign.,Raymond Johnson,Affect practice.,Folk,2022-09-11,302.0,27,11286365,English,Yes,Atlantic Records,Stephanie Snow,Lori Russell,
SP40497,They key service.,Vanessa Banks,Deep.,Pop,1995-04-06,180.0,52,40172381,English,No,Indie,Ashley Morales,Nichole Butler,Michael Potter
SP45949,Sea sing.,Karen Bartlett,Cell.,Electronic,2006-01-23,163.0,40,56505685,English,Yes,Warner Music,Nicholas Jones,Robert Lewis,
SP11753,Life defense blue.,Tyler Hays,Against.,Hip-Hop,1997-11-20,252.0,86,76957771,English,No,Atlantic Records,Maureen Meyer,Carolyn Callahan,
SP9244,Whole town.,Heather Davis,View because.,Electronic,2001-12-27,214.0,91,6535814,English,Yes,Indie,Brian Arroyo,Ashley Richards,Ivan Pace
SP38217,Remain never.,Ashley Martinez,Western as.,Electronic,2009-08-19,237.0,59,36455239,English,Yes,Def Jam,Melissa Martinez,Ethan Jarvis,Emily Walsh
SP32290,Question indeed.,Jill Sanders,Performance.,Pop,2004-05-12,313.0,38,31371940,English,Yes,Warner Music,Kyle Robertson,Denise Johnson,
SP14016,Science public.,Susan Thomas,Happy.,Pop,2001-04-24,242.0,29,80601436,Spanish,Yes,Universal Music,Tara Scott,Stephen Salazar,Chase Ingram
SP44559,Soldier away.,Shannon Harmon,When.,Jazz,2010-02-02,250.0,17,10315891,,Yes,Atlantic Records,Timothy Lewis,Chad Wright,Daniel Savage
SP11602,Might deal.,Carlos Wells,Note modern.,Hip-Hop,2009-07-27,207.0,30,36780327,German,No,Def Jam,Christina Bates,Christopher Willis,
SP39546,See rather health.,Kelsey Fisher,Ball.,Electronic,2021-01-08,302.0,68,91106518,English,No,Def Jam,Jennifer Hancock,Erica Parrish,Diana Brown
SP45025,Side true into.,Hannah Gentry,Hard information.,Pop,2005-04-02,151.0,46,64648481,Italian,Yes,Universal Music,Linda Ortiz,Mary Berg,
SP1936,Run number month.,Christina Buchanan,Plan soon.,Pop,2017-03-25,306.0,18,52326119,English,Yes,Sony Music,Jennifer Chen,Angela Benson,
SP27989,Task pull glass.,Elizabeth Olson,Full.,Hip-Hop,2006-09-28,,19,24379938,,Yes,Atlantic Records,Kim Fischer,Tony Murphy,Stacy Davis
SP20077,Behind fast do.,Emily Elliott MD,Cell.,Electronic,2007-08-16,236.0,4,38767385,English,Yes,Warner Music,Eugene Hart,Abigail Lynch,Kenneth Roth
SP15791,Law would.,Dr. Michael Ortega,Whatever form.,Classical,1999-08-21,215.0,19,38729503,,No,Def Jam,Brett Evans,Tracy Rodriguez,
SP36894,Behind including heart.,Joseph Powers,Position.,Hip-Hop,2007-09-24,,44,5725867,Italian,Yes,Warner Music,John Ward,Wendy Myers,
SP38916,Might employee big.,Pamela Benjamin,Raise chance.,Hip-Hop,2004-10-02,280.0,43,54236927,English,Yes,Warner Music,Jennifer Woods,Amanda Simmons,
SP35429,Nation design.,Debra Hogan,White attack.,Hip-Hop,2003-08-18,166.0,23,54651656,Spanish,Yes,Def Jam,Christopher Harrington,Sarah Larson,
SP31186,Last social.,Amy Herring,Think fear.,Pop,2007-07-10,272.0,88,70895965,,No,Indie,Johnny Harmon,Deborah Downs,
SP42855,Apply time.,Paul Nelson,Specific.,Hip-Hop,2014-10-09,266.0,14,25999465,English,No,Universal Music,Marc Holmes,Alexandra Jones,Marie Yang
SP49837,Defense woman.,Richard Henry,Building shake.,Electronic,2009-06-27,235.0,99,98879635,English,Yes,Warner Music,Jacqueline Robinson,Erika Joseph,
SP40330,Trial cup.,Christina Hoover,Send middle.,Folk,2007-02-27,199.0,55,4205561,Spanish,Yes,Sony Music,Renee Anderson,Kevin Murphy,
SP42214,Cause say personal player.,Jeffery Thompson,Major order.,Hip-Hop,2003-02-11,124.0,33,60309559,Korean,Yes,Indie,Lucas Hernandez,Kenneth Jackson MD,
SP26197,Similar program.,Holly Mercado,Region.,Country,2006-05-02,244.0,61,17286230,English,No,Warner Music,Richard Snyder IV,Marco Walker,
SP47194,Someone good.,Scott Sawyer,Arrive really.,Jazz,2024-07-15,273.0,62,2464535,Spanish,Yes,Atlantic Records,Joshua Carlson,Christopher Miller,
SP36391,Dark less daughter.,Billy Simpson DVM,Case yourself.,Electronic,1997-09-22,303.0,14,23939168,English,Yes,Indie,Joseph Crawford,Samantha Obrien,
SP32210,Material common.,Jessica Smith,Feeling second.,Electronic,2021-12-23,292.0,56,7769836,English,No,Indie,Justin Maynard,Sheila Wilson,Jasmine Sullivan
SP38718,Claim eight.,Kathleen Jones,Me.,Jazz,2019-02-04,231.0,61,59749474,French,No,Indie,Stephen Guerrero,Andrew Nelson,
SP32578,Itself right customer several.,Crystal Woods,Only.,Electronic,2002-10-30,273.0,63,67303778,English,Yes,Indie,Kari Morris,Mary Kirby,
SP15896,Ask reality.,Stacy Alvarado,Itself nature.,Electronic,2022-05-12,169.0,85,14100172,,No,Warner Music,Jake Hansen,Miss Lindsey Escobar,
SP22664,Land fight total.,Andre Mullins,Mrs.,Pop,1998-07-07,248.0,81,42949559,English,No,Warner Music,Jonathan Mccullough,Tracy Lawson,Matthew Vaughn
SP5232,Whole machine thus country.,Sean Hensley,Still.,Pop,2003-03-12,210.0,89,80488717,English,Yes,Atlantic Records,Adam Hoffman,Katherine Greene,
SP0459,Magazine imagine evening.,Christine Smith,Anyone.,Pop,1996-12-26,187.0,70,22808843,English,Yes,Universal Music,Joseph Barker,Jessica Hicks,Karen Floyd
SP5092,Statement.,Mary Morris,Appear smile.,Hip-Hop,2011-01-24,296.0,35,96918145,English,Yes,Sony Music,Michael Roman,Ryan Dudley,
SP41456,Hard company.,Brandon Chambers,Few.,Classical,2015-03-09,347.0,23,36729711,English,Yes,Warner Music,Michelle Hughes,Mrs. Samantha Hoffman,
SP27970,Interesting trade show significant.,James Gutierrez,Conference.,Pop,2000-11-06,138.0,92,75060525,English,No,Def Jam,Katrina Jimenez,Cody Phillips,Timothy Jensen
SP29963,Really if foot.,Sara Barrett,Not think.,Electronic,2001-03-07,218.0,49,87029362,English,No,Warner Music,Charles Allen,Michael Schneider,
SP38559,Only.,Connie Spencer,Building those.,Pop,1996-01-17,236.0,26,24231184,English,No,Def Jam,Patrick Young,Luke Grant,
SP28012,Music join find.,Megan Hall MD,Protect turn.,Electronic,2000-06-26,,52,4310454,English,Yes,Universal Music,Kyle Sexton,William Montoya,
SP46726,Only coach through.,Justin House,Sometimes two.,Pop,2003-10-25,227.0,38,47311474,Korean,No,Atlantic Records,Danielle George,Amanda Marquez,
SP26327,Reach data.,Dr. Kayla Santiago,Feel.,Pop,2014-10-16,228.0,89,96076260,French,Yes,Universal Music,Christopher Hicks,Selena Miller,
SP42330,Bed.,Victoria Price,Who.,R&B,1997-10-01,286.0,34,13061325,English,Yes,Def Jam,Christopher Collins,Rebecca Perry,Lisa Schultz
SP47997,Factor challenge central once.,Natalie Lewis,Despite well.,Electronic,2013-03-11,288.0,36,16047930,Italian,Yes,Sony Music,Jesse Harris,Tiffany Lopez,
SP17281,Left summer main expect.,Gary Schwartz,Myself.,Electronic,2009-12-13,260.0,96,58744766,French,Yes,Warner Music,Curtis Johnston,Timothy Sanchez,
SP45229,Find despite machine.,Jeffrey Weaver,Study.,Hip-Hop,2009-01-30,323.0,98,89623137,English,No,Atlantic Records,Jason Hall,Kathryn Rowe,
SP5353,Skill value sort.,Elizabeth Garcia,Central.,Pop,2004-09-17,217.0,42,78531596,Korean,No,Atlantic Records,David Clements,Christina Gardner,
SP44533,Word professor.,Shaun Blair,Natural machine.,Electronic,2011-09-25,231.0,12,90762635,English,Yes,Atlantic Records,Kelly Hunter,Melissa Lang,Christine Wallace
SP44584,Range wall table.,Nancy Washington PhD,Design.,Hip-Hop,1998-10-03,236.0,41,83742762,English,Yes,Sony Music,Marissa Moore,Gabrielle Raymond,
SP19608,Practice allow.,Mark Johnson,Book read.,Hip-Hop,2012-02-17,200.0,90,61582729,Italian,No,Warner Music,Shane Barber,Brittany Roberson,
SP46274,Country next least.,Robin Cunningham,Return expert.,Electronic,1998-07-17,,51,67900639,German,No,Sony Music,Joe Hunt,Amanda Lee,
SP13654,New information.,Felicia Ramos,Foreign room.,Pop,2011-10-31,286.0,21,44909615,English,Yes,Indie,Andrea Moody,Mary Dennis DDS,Tammy Davidson
SP4028,Tv gas card.,Devin Hopkins,Represent knowledge.,R&B,2005-11-27,247.0,5,6100796,English,No,Atlantic Records,Juan Davila,Gerald King,
SP31666,Which early.,Kevin Hamilton,Available door.,Folk,2018-04-18,273.0,77,39479402,Italian,No,Universal Music,Patricia Kelley,Scott Stanley,
SP39759,Knowledge identify important.,Paula Arnold,Sing.,Hip-Hop,2016-06-04,185.0,36,66574611,French,No,Sony Music,Shelby Reyes,Robert Miller,
SP32960,Response option.,Hannah Harris,Might.,Hip-Hop,2023-03-29,244.0,53,39937428,Korean,Yes,Def Jam,William Whitehead,Juan Taylor,
SP19646,Picture store rather.,Christine Wright,Situation.,Hip-Hop,2000-07-02,207.0,50,39888540,English,No,Warner Music,David Hudson,Rebecca Arnold,Mark Brown
SP42848,Movie particularly cell.,Barry Hernandez,That.,Hip-Hop,2009-03-16,,34,20281688,English,No,Universal Music,Jeffrey Hanna,Stacey Allen,
SP7731,Forward million rich.,Amanda Carter,Last.,Pop,2012-08-01,145.0,32,78401802,Korean,No,Atlantic Records,Judy Palmer,Roger Mills,
SP19985,Executive out.,Lisa Campbell,Station.,Electronic,2007-01-02,324.0,5,56763035,English,Yes,Indie,Becky Small,Kim York,
SP3789,Once.,Denise Phillips,Artist hot.,Electronic,1999-12-01,284.0,55,84830297,Korean,No,Sony Music,David Miller,Sylvia Thompson,
SP4906,Citizen always like.,Carol Green,Organization it.,Jazz,2012-10-09,314.0,70,7422103,Korean,Yes,Universal Music,Samantha Palmer,Jessica Sanchez,
SP24758,Sometimes imagine.,Adam Preston,A.,Country,2016-09-28,238.0,64,42060686,English,Yes,Warner Music,Jennifer Foley,Julia Moore,
SP2662,Democratic on.,Jorge Stephens,Seem.,Electronic,2014-08-03,266.0,88,93171303,,Yes,Atlantic Records,Erin Hernandez,Ashley Bell,
SP16724,Drop list.,Harold Hill PhD,Land.,Electronic,1997-04-24,,45,93990430,English,Yes,Atlantic Records,Deborah Pierce,Jennifer Marquez,Timothy Weaver
SP4225,Cell back enough.,Dr. Crystal Herrera,Always expect.,Electronic,1997-03-16,308.0,32,23324618,Korean,No,Universal Music,Colleen Erickson,Samantha Williams,
SP23261,Soldier owner exist.,Olivia Frey,Pm.,Electronic,2018-08-11,289.0,71,73860212,Korean,No,Atlantic Records,Marcus Foster,Barbara Lawrence,
SP22537,Thank color.,Jade Henry,Air.,Pop,2004-12-17,223.0,12,41591063,English,Yes,Indie,Victoria Smith,Christopher Nelson,
SP43864,Population vote again.,Christopher Clark,Law then.,Electronic,2020-12-11,243.0,2,77440922,English,No,Def Jam,Gary Lopez,Amy Davis,
SP49613,Across city.,Raymond Sanchez,Million.,Electronic,2006-05-24,,87,26508531,Korean,No,Def Jam,Susan Hampton,John Chapman,Sean Morgan
SP32408,Card can.,Alexis White,In property.,Electronic,1997-08-16,155.0,33,57716108,English,Yes,Indie,Sean Saunders,Shelley Pope,
SP17171,Spend know.,Mr. Jerry Gonzalez,Person various.,Pop,2016-11-20,257.0,33,95241997,English,Yes,Atlantic Records,Jeffrey Gomez,Dana Arias,
SP23392,Head over.,Devin Parker,Live.,Electronic,2002-06-28,273.0,85,11702320,English,No,Atlantic Records,Monique Brown,Holly Moss,Misty Baker
SP32274,Certain real face call.,Thomas Ho,Receive report.,Classical,2013-08-16,270.0,20,12601143,English,Yes,Def Jam,William Yates,Patricia Jacobs,Valerie Davis
SP48493,Customer work.,Shelia Cooper,Rise.,Hip-Hop,2002-05-28,316.0,7,52906423,English,No,Universal Music,Joseph Navarro,John Wilson,
SP19029,Decide camera.,Mark Davis,Mind its.,Hip-Hop,2004-04-06,227.0,14,38006322,English,No,Warner Music,Amy Ellis,Tina Barrett,Amy Boyd
SP35611,Nearly heavy.,Laura Adams,Continue.,Hip-Hop,2000-03-07,281.0,45,92900008,English,No,Warner Music,Deborah Carter,Jorge Martin,
SP2450,Generation far our.,Sandra Benton,Nor student.,Hip-Hop,1995-05-06,284.0,10,89529893,English,Yes,Indie,Martha Adams,Debra Tyler,
SP38286,Economy many behavior.,Richard Haas,Without of.,Folk,2010-08-28,185.0,23,32566422,German,No,Indie,Cynthia Bautista,Samantha Odonnell,
SP1190,Business couple never.,Mitchell Braun,Million anyone.,Electronic,2022-02-23,209.0,94,25803138,German,Yes,Sony Music,Kevin Ross,Dana Taylor,
